user_id,order_id,product_id,category_id,product_name
1107,8f723a08-14e3-4534-b764-54ce7ca31199,8eeb6ac1-2c49-494c-87fe-74b1394ec516,1002,iPhone 7/8 Sport Case Black & Yellow Line
1107,8f723a08-14e3-4534-b764-54ce7ca31199,8eeb6ac0-da98-40ac-b80c-83da2a0a28cc,1001,iPhone 7 P/8 P Sport Case Black & Black Line
1107,8f723a08-14e3-4534-b764-54ce7ca31199,8ee55608-3468-48c2-a9e3-9113752a1f4e,"1094,1095,1096",iWalk Dual USB Travel Fast Home Charger
1107,8f723a08-14e3-4534-b764-54ce7ca31199,8f72285d-7056-40fc-aae8-9d1ce1647c99,1095,3 ft Micro USB Cable for High-Speed Syncing and Charging (Android) (Copy)
1107,8f723a08-14e3-4534-b764-54ce7ca31199,8f1e116a-3772-4534-84ef-c1eaeb466a26,8f265395-64ea-4830-b6bf-ca20a5a54a86,iWatch Soft Silicone Sport Band (42 MM) - LIGHT GRAY
1107,8f723a08-14e3-4534-b764-54ce7ca31199,8f1e1169-a243-47f4-a1c4-125f925286e6,8f265395-64ea-4830-b6bf-ca20a5a54a86,iWatch Soft Silicone Sport Band (44 MM) - RED
1107,8f723a08-14e3-4534-b764-54ce7ca31199,8f1e116a-88c9-4777-ac77-882495c43639,8f265395-64ea-4830-b6bf-ca20a5a54a86,iWatch Soft Silicone Sport Band (42 MM) - BLUE
1107,8f723a08-14e3-4534-b764-54ce7ca31199,8f1e116a-6a3c-47f9-b90a-0ae8960eef0d,8f265395-64ea-4830-b6bf-ca20a5a54a86,iWatch Soft Silicone Sport Band (42 MM) - WHITE
1107,8f723a08-14e3-4534-b764-54ce7ca31199,8f1e1169-d10e-46fe-92a5-279bce8cdf79,8f265395-64ea-4830-b6bf-ca20a5a54a86,iWatch Perforated Silicone Sport Band  (42 MM) - BLACK & GREEN
1107,8f723a08-14e3-4534-b764-54ce7ca31199,8f1e116a-403f-48e3-86aa-98b25214869a,8f265395-64ea-4830-b6bf-ca20a5a54a86,iWatch Soft Silicone Sport Band (42 MM) - PINK
1107,8f723a08-14e3-4534-b764-54ce7ca31199,8f1e116a-c01c-4d7c-a1d5-6aba142c2fc0,8f265395-64ea-4830-b6bf-ca20a5a54a86,iWatch Perforated Silicone Sport Band (42 MM) - BLACK & WHITE
1107,8f723a08-14e3-4534-b764-54ce7ca31199,8f1e116a-439f-482c-a551-e3226f84a7d2,8f265395-64ea-4830-b6bf-ca20a5a54a86,iWatch Perforated Silicone Sport Band  (42 MM) - BLUE & TEAL
1107,8f723a08-14e3-4534-b764-54ce7ca31199,8f1e1169-5b26-486c-83f3-64131e5f4be2,8f265395-64ea-4830-b6bf-ca20a5a54a86,iWatch Perforated Silicone Sport Band (42 MM) - RED & BLACK
1107,8f723a08-14e3-4534-b764-54ce7ca31199,8eeb6ac8-8344-4ff3-a47b-885c6c9d3003,"1001,1003",iPhone 6P/7P/8P   Dual Layer Impact Shockproof Cover-Pink
1107,8f723a08-14e3-4534-b764-54ce7ca31199,8eeb6ac8-3411-427f-a21f-09a28ac8535e,"1001,1003",iPhone 6P/7P/8P   Dual Layer Impact Shockproof Cover-Brown
